rep(cancerdir, nrow(sigminus))	genenames	fixed_generatio	bestmodelnames	generatio_coef	generatio_pval	generatio_qval	partialeta2
BRCA	ZNF511|118472	1	mod3	-0.99048942098943	1.22163194538023e-14	2.86886431147363e-13	0.474324449652675
BRCA	ZNF32|7580	1	mod3	-1.13352981153989	6.34986461520091e-10	2.35896604516428e-09	0.338342639748018
BRCA	ZNF747|65988	1	mod3	-1.14421738762076	6.3674906760798e-07	1.15036095071553e-06	0.235127783775998
BRCA	ZNF768|79724	1	mod3	-0.634826917335641	8.38028308193934e-07	1.47337991508046e-06	0.230739979525536
BRCA	ZNF18|7566	1	mod7	-0.940934613148047	1.86628218944471e-05	2.70301911540937e-05	0.210508656404272
BRCA	ZNF205|7755	1	mod3	-0.450964736918814	1.16175465093002e-05	1.7205175543277e-05	0.187643908251678
BRCA	ZNF777|27153	1	mod2	-0.618060701674795	1.20999911460591e-05	1.78393017741915e-05	0.185160251857496
BRCA	ZNF584|201514	1	mod3	-1.27294048074	2.98769515476064e-05	4.10994532589696e-05	0.171688927201716
BRCA	ZNF71|58491	1	mod3	-0.82928402616885	3.74190350025171e-05	5.02139240847754e-05	0.167851505079196
LUADLUSC	ZNF511|118472	1	mod7	-0.479482584415029	1.30433780880984e-05	8.13553073969525e-05	0.199279251468567
